Date,Close,High,Low,Volume
21/06/19,1207.10,1214.85,1202.83,3312565.00
24/06/19,1208.98,1215.30,1205.00,1728750.00
25/06/19,1214.35,1220.75,1201.50,2224950.00
26/06/19,1233.95,1235.00,1211.00,2633409.00
27/06/19,1231.15,1247.25,1228.08,4969809.00
28/06/19,1221.88,1237.50,1218.53,3189211.00
01/07/19,1242.78,1244.50,1225.03,2131040.00
02/07/19,1247.50,1248.75,1233.60,1811707.00
03/07/19,1244.83,1251.65,1241.50,1865814.00
04/07/19,1241.90,1248.95,1236.00,1998491.00
05/07/19,1236.20,1247.48,1230.00,1895765.00
08/07/19,1204.80,1237.30,1198.53,3651785.00
09/07/19,1189.58,1205.40,1186.50,4120672.00
10/07/19,1194.38,1199.00,1183.13,2892287.00
11/07/19,1203.58,1207.00,1197.83,2274399.00
12/07/19,1196.95,1209.00,1192.53,2244068.00
15/07/19,1197.38,1201.50,1188.68,2058296.00
16/07/19,1195.60,1209.00,1191.00,3192642.00
17/07/19,1198.73,1205.80,1195.65,1939934.00
18/07/19,1205.95,1214.50,1200.95,2700646.00
19/07/19,1187.83,1210.35,1183.50,2234807.00
22/07/19,1148.63,1174.93,1140.63,5542824.00
23/07/19,1131.75,1147.25,1121.03,6950716.00
24/07/19,1140.45,1146.50,1125.50,4340935.00
25/07/19,1143.03,1157.73,1140.13,4865502.00
26/07/19,1138.65,1146.83,1136.43,3207457.00
29/07/19,1122.15,1136.78,1111.53,2494123.00
30/07/19,1126.13,1135.60,1119.95,2598534.00
31/07/19,1125.83,1133.50,1117.13,3472960.00
01/08/19,1110.90,1120.00,1098.50,4560419.00
02/08/19,1107.18,1112.00,1091.00,6956384.00
05/08/19,1089.63,1100.00,1081.25,4955610.00
06/08/19,1094.55,1105.13,1083.50,6222735.00
07/08/19,1092.00,1101.00,1082.50,4687534.00
08/08/19,1116.58,1121.50,1091.50,4927900.00
09/08/19,1141.00,1144.50,1119.90,7609028.00
13/08/19,1110.18,1136.65,1101.30,3860017.00
14/08/19,1114.73,1117.70,1101.53,3563513.00
16/08/19,1113.85,1116.50,1102.05,3811890.00
19/08/19,1103.43,1121.00,1100.85,2124550.00
20/08/19,1110.30,1113.90,1103.43,2567648.00
21/08/19,1112.93,1120.60,1107.10,2618178.00
22/08/19,1087.05,1110.43,1083.53,3498011.00
23/08/19,1081.35,1088.50,1069.80,5024904.00
26/08/19,1128.08,1133.08,1083.50,6320061.00
27/08/19,1129.98,1136.45,1120.05,5165208.00
28/08/19,1123.75,1128.68,1113.18,3415647.00
29/08/19,1113.48,1126.85,1110.15,3695929.00
30/08/19,1113.98,1130.00,1111.00,4808330.00
03/09/19,1105.48,1110.50,1098.08,2857169.00
04/09/19,1123.88,1137.00,1099.50,3765176.00
05/09/19,1117.58,1136.20,1112.50,4324063.00
06/09/19,1122.95,1128.30,1110.65,3217501.00
09/09/19,1124.80,1130.45,1108.05,2660851.00
11/09/19,1125.65,1137.00,1120.58,3802279.00
12/09/19,1135.43,1144.40,1124.08,4533075.00
13/09/19,1128.73,1133.73,1119.00,3842835.00
16/09/19,1122.08,1131.33,1120.50,2757546.00
17/09/19,1105.68,1124.25,1099.05,2664139.00
18/09/19,1093.88,1112.08,1090.00,3239971.00
19/09/19,1101.05,1107.05,1084.00,5311655.00
20/09/19,1199.60,1209.90,1105.40,23075017.00
23/09/19,1257.25,1282.70,1229.00,20960205.00
24/09/19,1253.80,1261.95,1227.55,11689524.00
25/09/19,1239.70,1249.90,1230.10,7804488.00
26/09/19,1242.50,1275.00,1236.35,15335780.00
27/09/19,1244.20,1253.50,1237.60,7436585.00
30/09/19,1227.45,1240.00,1216.50,9109229.00
01/10/19,1248.80,1255.00,1221.10,9384176.00
03/10/19,1223.55,1243.80,1216.35,8149438.00
04/10/19,1189.70,1239.60,1185.30,9201816.00
07/10/19,1186.90,1219.85,1181.15,11256610.00
09/10/19,1228.15,1229.90,1190.00,8713635.00
10/10/19,1200.55,1225.95,1197.20,5778429.00
11/10/19,1198.80,1224.00,1188.95,8593159.00
14/10/19,1204.40,1219.90,1197.40,6133901.00
15/10/19,1223.05,1225.00,1206.85,4200187.00
16/10/19,1221.10,1235.00,1210.10,5293408.00
17/10/19,1220.00,1229.85,1213.10,6121807.00
